Material,Diameter_Inch,Roughness_mm,Pressure_PSI,Flow_LPM,Leaked_Flag
PVC,1.0,0.0025,29.49,41.5,0
PVC,1.0,0.0025,30.29,43.2,0
PVC,1.0,0.0025,30.15,42.6,0
PVC,1.0,0.0025,30.15,43.2,0
PVC,1.0,0.0025,29.36,37.6,0
PVC,1.0,0.0025,29.51,49.0,0
PVC,1.0,0.0025,29.55,39.1,0
PVC,1.0,0.0025,30.82,43.0,0
PVC,1.0,0.0025,31.07,39.1,0
PVC,1.0,0.0025,30.57,43.6,0
PVC,1.0,0.0025,29.8,42.5,0
PVC,1.0,0.0025,30.09,44.4,0
PVC,1.0,0.0025,30.62,42.2,0
PVC,1.0,0.0025,29.85,41.5,0
PVC,1.0,0.0025,29.92,43.8,0
PVC,1.0,0.0025,30.1,41.7,0
PVC,1.0,0.0025,29.8,43.9,0
PVC,1.0,0.0025,30.41,37.7,0
PVC,1.0,0.0025,30.73,42.3,0
PVC,1.0,0.0025,30.32,40.2,0
PVC,1.0,0.0025,29.68,41.7,0
PVC,1.0,0.0025,30.25,45.4,0
PVC,1.0,0.0025,29.63,41.7,0
PVC,1.0,0.0025,30.01,43.4,0
PVC,1.0,0.0025,29.96,44.9,0
PVC,1.0,0.0025,29.87,39.7,0
PVC,1.0,0.0025,29.53,42.0,0
PVC,1.0,0.0025,30.29,38.3,0
PVC,1.0,0.0025,30.44,46.2,0
PVC,1.0,0.0025,30.28,40.9,0
PVC,1.0,0.0025,29.75,40.9,0
PVC,1.0,0.0025,29.63,39.5,0
PVC,1.0,0.0025,30.46,44.1,0
PVC,1.0,0.0025,30.19,41.1,0
PVC,1.0,0.0025,30.14,40.9,0
PVC,1.0,0.0025,29.92,40.5,0
PVC,1.0,0.0025,30.17,46.9,0
PVC,1.0,0.0025,28.8,45.4,0
PVC,1.0,0.0025,30.3,44.2,0
PVC,1.0,0.0025,29.62,40.8,0
PVC,1.0,0.0025,30.23,43.4,0
PVC,1.0,0.0025,29.67,42.6,0
PVC,1.0,0.0025,29.64,40.7,0
PVC,1.0,0.0025,30.44,44.4,0
PVC,1.0,0.0025,30.82,43.0,0
PVC,1.0,0.0025,29.22,41.1,0
PVC,1.0,0.0025,30.41,44.2,0
PVC,1.0,0.0025,29.87,41.2,0
PVC,1.0,0.0025,29.73,42.4,0
PVC,1.0,0.0025,30.68,46.5,0
PVC,1.0,0.0025,29.03,41.1,0
PVC,1.0,0.0025,29.22,40.5,0
PVC,1.0,0.0025,29.56,42.0,0
PVC,1.0,0.0025,31.02,42.0,0
PVC,1.0,0.0025,30.0,47.2,0
PVC,1.0,0.0025,30.49,47.4,0
PVC,1.0,0.0025,30.3,45.0,0
PVC,1.0,0.0025,30.23,47.8,0
PVC,1.0,0.0025,29.81,42.7,0
PVC,1.0,0.0025,29.72,42.1,0
PVC,1.0,0.0025,29.22,43.5,0
PVC,1.0,0.0025,29.67,39.9,0
PVC,1.0,0.0025,30.66,43.5,0
PVC,1.0,0.0025,30.15,45.5,0
PVC,1.0,0.0025,30.02,40.3,0
PVC,1.0,0.0025,29.91,45.3,0
PVC,1.0,0.0025,30.84,45.2,0
PVC,1.0,0.0025,30.17,47.0,0
PVC,1.0,0.0025,29.47,42.3,0
PVC,1.0,0.0025,29.52,45.1,0
PVC,1.0,0.0025,29.9,41.0,0
PVC,1.0,0.0025,30.16,42.7,0
PVC,1.0,0.0025,29.73,43.1,0
PVC,1.0,0.0025,30.39,40.9,0
PVC,1.0,0.0025,28.94,42.2,0
PVC,1.0,0.0025,30.0,40.0,0
PVC,1.0,0.0025,29.45,44.2,0
PVC,1.0,0.0025,30.82,43.9,0
PVC,1.0,0.0025,29.66,44.4,0
PVC,1.0,0.0025,30.49,46.8,0
PVC,1.0,0.0025,29.56,45.7,0
PVC,1.0,0.0025,29.54,37.7,0
PVC,1.0,0.0025,29.29,46.9,0
PVC,1.0,0.0025,29.48,42.8,0
PVC,1.0,0.0025,30.37,42.5,0
PVC,1.0,0.0025,30.2,41.9,0
PVC,1.0,0.0025,29.69,44.3,0
PVC,1.0,0.0025,30.02,44.9,0
PVC,1.0,0.0025,30.55,43.0,0
PVC,1.0,0.0025,30.89,41.6,0
PVC,1.0,0.0025,29.52,43.3,0
PVC,1.0,0.0025,29.84,41.4,0
PVC,1.0,0.0025,30.66,42.1,0
PVC,1.0,0.0025,30.59,44.5,0
PVC,1.0,0.0025,31.18,45.1,0
PVC,1.0,0.0025,29.79,43.5,0
PVC,1.0,0.0025,30.64,39.7,0
PVC,1.0,0.0025,30.17,45.4,0
PVC,1.0,0.0025,29.7,42.8,0
PVC,1.0,0.0025,30.12,43.0,0
PVC,1.0,0.0025,29.71,40.9,0
PVC,1.0,0.0025,30.23,41.8,0
PVC,1.0,0.0025,30.51,39.8,0
PVC,1.0,0.0025,30.45,43.4,0
PVC,1.0,0.0025,30.16,44.1,0
PVC,1.0,0.0025,30.19,40.7,0
PVC,1.0,0.0025,29.59,43.6,0
PVC,1.0,0.0025,30.67,43.4,0
PVC,1.0,0.0025,29.78,45.7,0
PVC,1.0,0.0025,29.21,39.7,0
PVC,1.0,0.0025,29.66,42.9,0
PVC,1.0,0.0025,29.43,42.7,0
PVC,1.0,0.0025,29.78,39.4,0
PVC,1.0,0.0025,30.14,38.2,0
PVC,1.0,0.0025,30.27,36.5,0
PVC,1.0,0.0025,29.66,44.2,0
PVC,1.0,0.0025,29.83,42.7,0
PVC,1.0,0.0025,30.39,42.5,0
PVC,1.0,0.0025,29.57,45.5,0
PVC,1.0,0.0025,30.43,40.3,0
PVC,1.0,0.0025,30.03,41.6,0
PVC,1.0,0.0025,29.87,41.1,0
PVC,1.0,0.0025,29.32,42.2,0
PVC,1.0,0.0025,29.78,43.0,0
PVC,1.0,0.0025,29.08,38.7,0
PVC,1.0,0.0025,29.82,40.6,0
PVC,1.0,0.0025,29.8,43.0,0
PVC,1.0,0.0025,29.16,42.8,0
PVC,1.0,0.0025,30.09,45.3,0
PVC,1.0,0.0025,29.65,41.4,0
PVC,1.0,0.0025,29.87,41.9,0
PVC,1.0,0.0025,30.39,42.2,0
PVC,1.0,0.0025,30.06,42.0,0
PVC,1.0,0.0025,30.59,41.8,0
PVC,1.0,0.0025,30.27,43.8,0
PVC,1.0,0.0025,30.13,40.6,0
PVC,1.0,0.0025,30.18,42.0,0
PVC,1.0,0.0025,29.66,44.2,0
PVC,1.0,0.0025,30.07,39.9,0
PVC,1.0,0.0025,29.84,42.2,0
PVC,1.0,0.0025,29.97,41.5,0
PVC,1.0,0.0025,30.39,44.4,0
PVC,1.0,0.0025,30.93,39.6,0
PVC,1.0,0.0025,30.09,43.7,0
PVC,1.0,0.0025,29.89,43.1,0
PVC,1.0,0.0025,30.06,46.0,0
PVC,1.0,0.0025,30.68,41.9,0
PVC,1.0,0.0025,30.08,43.3,0
PVC,1.0,0.0025,29.92,40.2,0
PVC,1.0,0.0025,30.85,43.0,0
PVC,1.0,0.0025,30.08,46.0,0
PVC,1.0,0.0025,30.15,42.5,0
PVC,1.0,0.0025,29.81,44.3,0
PVC,1.0,0.0025,29.57,42.8,0
PVC,1.0,0.0025,28.99,39.1,0
PVC,1.0,0.0025,29.24,44.5,0
PVC,1.0,0.0025,29.52,41.8,0
PVC,1.0,0.0025,30.09,44.3,0
PVC,1.0,0.0025,30.03,45.6,0
PVC,1.0,0.0025,29.82,45.8,0
PVC,1.0,0.0025,29.98,42.5,0
PVC,1.0,0.0025,30.22,44.5,0
PVC,1.0,0.0025,29.04,44.8,0
PVC,1.0,0.0025,30.27,42.5,0
PVC,1.0,0.0025,30.22,40.9,0
PVC,1.0,0.0025,30.34,45.0,0
PVC,1.0,0.0025,29.18,38.4,0
PVC,1.0,0.0025,30.3,42.2,0
PVC,1.0,0.0025,29.37,41.9,0
PVC,1.0,0.0025,31.19,42.2,0
PVC,1.0,0.0025,28.69,37.3,0
PVC,1.0,0.0025,30.23,43.0,0
PVC,1.0,0.0025,29.95,40.8,0
PVC,1.0,0.0025,29.91,40.4,0
PVC,1.0,0.0025,30.09,41.6,0
PVC,1.0,0.0025,29.64,39.9,0
PVC,1.0,0.0025,29.69,38.4,0
PVC,1.0,0.0025,30.59,38.9,0
PVC,1.0,0.0025,29.2,43.1,0
PVC,1.0,0.0025,29.64,42.7,0
PVC,1.0,0.0025,29.81,43.5,0
PVC,1.0,0.0025,29.63,41.6,0
PVC,1.0,0.0025,29.71,42.6,0
PVC,1.0,0.0025,29.58,41.2,0
PVC,1.0,0.0025,30.39,38.2,0
PVC,1.0,0.0025,29.46,40.3,0
PVC,1.0,0.0025,31.26,43.3,0
PVC,1.0,0.0025,30.78,41.4,0
PVC,1.0,0.0025,30.57,45.4,0
PVC,1.0,0.0025,30.15,42.5,0
PVC,1.0,0.0025,29.83,42.0,0
PVC,1.0,0.0025,30.64,42.8,0
PVC,1.0,0.0025,29.58,47.1,0
PVC,1.0,0.0025,29.42,37.8,0
PVC,1.0,0.0025,30.13,42.3,0
PVC,1.0,0.0025,30.05,42.4,0
PVC,1.0,0.0025,30.36,40.8,0
PVC,1.0,0.0025,29.61,39.0,0
PVC,1.0,0.0025,30.55,42.7,0
PVC,1.0,0.0025,30.3,40.1,0
PVC,1.0,0.0025,30.5,45.7,0
PVC,1.0,0.0025,30.24,44.1,0
PVC,1.0,0.0025,29.05,43.9,0
PVC,1.0,0.0025,30.02,45.5,0
PVC,1.0,0.0025,31.08,42.7,0
PVC,1.0,0.0025,30.22,45.4,0
PVC,1.0,0.0025,28.8,40.3,0
PVC,1.0,0.0025,29.54,42.5,0
PVC,1.0,0.0025,29.74,36.9,0
PVC,1.0,0.0025,30.18,43.8,0
PVC,1.0,0.0025,29.17,42.7,0
PVC,1.0,0.0025,30.01,41.4,0
PVC,1.0,0.0025,30.94,41.1,0
PVC,1.0,0.0025,29.47,47.6,0
PVC,1.0,0.0025,29.15,42.9,0
PVC,1.0,0.0025,29.29,42.8,0
PVC,1.0,0.0025,29.63,44.8,0
PVC,1.0,0.0025,29.22,40.8,0
PVC,1.0,0.0025,30.45,37.9,0
PVC,1.0,0.0025,30.94,41.7,0
PVC,1.0,0.0025,30.03,42.8,0
PVC,1.0,0.0025,30.41,42.9,0
PVC,1.0,0.0025,29.94,40.5,0
PVC,1.0,0.0025,30.85,41.2,0
PVC,1.0,0.0025,30.84,48.5,0
PVC,1.0,0.0025,30.73,37.8,0
PVC,1.0,0.0025,30.14,44.3,0
PVC,1.0,0.0025,29.98,42.6,0
PVC,1.0,0.0025,31.03,43.2,0
PVC,1.0,0.0025,30.07,42.0,0
PVC,1.0,0.0025,29.52,41.3,0
PVC,1.0,0.0025,30.77,45.4,0
PVC,1.0,0.0025,28.87,42.2,0
PVC,1.0,0.0025,30.12,40.2,0
PVC,1.0,0.0025,29.99,44.2,0
PVC,1.0,0.0025,29.77,44.9,0
PVC,1.0,0.0025,29.95,45.0,0
PVC,1.0,0.0025,30.51,42.9,0
PVC,1.0,0.0025,29.81,42.9,0
PVC,1.0,0.0025,29.91,41.5,0
PVC,1.0,0.0025,30.58,41.3,0
PVC,1.0,0.0025,29.61,44.6,0
PVC,1.0,0.0025,30.11,38.0,0
PVC,1.0,0.0025,30.21,41.3,0
PVC,1.0,0.0025,30.14,41.8,0
PVC,1.0,0.0025,29.54,46.4,0
PVC,1.0,0.0025,30.86,46.8,0
PVC,1.0,0.0025,29.66,43.6,0
PVC,1.0,0.0025,29.6,45.4,0
PVC,1.0,0.0025,29.26,43.4,0
PVC,1.0,0.0025,30.77,45.3,0
PVC,1.0,0.0025,29.89,40.5,0
PVC,1.0,0.0025,29.8,43.4,0
PVC,1.0,0.0025,29.98,41.1,0
PVC,1.0,0.0025,29.0,41.8,0
PVC,1.0,0.0025,30.07,41.2,0
PVC,1.0,0.0025,29.78,44.9,0
PVC,1.0,0.0025,30.32,43.9,0
PVC,1.0,0.0025,29.17,43.7,0
PVC,1.0,0.0025,30.73,40.9,0
PVC,1.0,0.0025,30.27,42.0,0
PVC,1.0,0.0025,29.4,41.6,0
PVC,1.0,0.0025,29.44,42.3,0
PVC,1.0,0.0025,28.99,41.6,0
PVC,1.0,0.0025,29.54,39.6,0
PVC,1.0,0.0025,30.53,42.4,0
PVC,1.0,0.0025,30.59,43.6,0
PVC,1.0,0.0025,29.49,37.2,0
PVC,1.0,0.0025,29.79,43.1,0
PVC,1.0,0.0025,29.96,41.5,0
PVC,1.0,0.0025,30.35,45.5,0
PVC,1.0,0.0025,29.56,40.2,0
PVC,1.0,0.0025,29.28,46.1,0
PVC,1.0,0.0025,30.87,40.6,0
PVC,1.0,0.0025,28.9,42.0,0
PVC,1.0,0.0025,30.44,45.6,0
PVC,1.0,0.0025,30.29,43.4,0
PVC,1.0,0.0025,30.67,46.4,0
PVC,1.0,0.0025,29.55,39.9,0
PVC,1.0,0.0025,29.42,42.4,0
PVC,1.0,0.0025,30.06,41.1,0
PVC,1.0,0.0025,29.31,35.9,0
PVC,1.0,0.0025,30.01,42.8,0
PVC,1.0,0.0025,29.45,42.1,0
PVC,1.0,0.0025,29.91,41.8,0
PVC,1.0,0.0025,30.54,39.2,0
PVC,1.0,0.0025,29.73,41.0,0
PVC,1.0,0.0025,30.82,43.5,0
PVC,1.0,0.0025,31.25,43.4,0
PVC,1.0,0.0025,29.64,41.7,0
PVC,1.0,0.0025,29.59,42.5,0
PVC,1.0,0.0025,31.15,41.6,0
PVC,1.0,0.0025,31.05,35.0,0
PVC,1.0,0.0025,29.51,43.1,0
PVC,1.0,0.0025,30.43,35.6,0
PVC,1.0,0.0025,31.9,42.9,0
PVC,1.0,0.0025,29.78,46.0,0
PVC,1.0,0.0025,28.3,40.4,0
PVC,1.0,0.0025,30.73,40.3,0
PVC,1.0,0.0025,29.14,43.4,0
PVC,1.0,0.0025,28.99,40.5,0
PVC,1.0,0.0025,30.58,43.8,0
PVC,1.0,0.0025,30.3,42.6,0
PVC,1.0,0.0025,30.29,43.9,0
PVC,1.0,0.0025,28.71,32.8,0
PVC,1.0,0.0025,29.02,55.3,0
PVC,1.0,0.0025,29.09,35.7,0
PVC,1.0,0.0025,31.64,43.4,0
PVC,1.0,0.0025,32.15,35.5,0
PVC,1.0,0.0025,31.14,44.7,0
PVC,1.0,0.0025,29.6,42.5,0
PVC,1.0,0.0025,30.18,46.2,0
PVC,1.0,0.0025,31.25,41.8,0
PVC,1.0,0.0025,29.7,40.4,0
PVC,1.0,0.0025,29.85,45.0,0
PVC,1.0,0.0025,30.2,40.9,0
PVC,1.0,0.0025,29.59,45.3,0
PVC,1.0,0.0025,30.82,32.8,0
PVC,1.0,0.0025,31.45,42.0,0
PVC,1.0,0.0025,30.63,37.7,0
PVC,1.0,0.0025,29.37,40.9,0
PVC,1.0,0.0025,30.5,48.3,0
PVC,1.0,0.0025,29.25,40.9,0
PVC,1.0,0.0025,30.02,44.3,0
PVC,1.0,0.0025,29.92,47.2,0
PVC,1.0,0.0025,29.74,36.8,0
PVC,1.0,0.0025,29.06,41.3,0
PVC,1.0,0.0025,30.58,33.9,0
PVC,1.0,0.0025,30.88,50.0,0
PVC,1.0,0.0025,30.56,39.2,0
PVC,1.0,0.0025,29.49,39.3,0
PVC,1.0,0.0025,29.26,36.6,0
PVC,1.0,0.0025,30.93,45.7,0
PVC,1.0,0.0025,30.39,39.7,0
PVC,1.0,0.0025,30.28,39.2,0
PVC,1.0,0.0025,29.84,38.4,0
PVC,1.0,0.0025,30.34,51.2,0
PVC,1.0,0.0025,27.6,48.2,0
PVC,1.0,0.0025,30.6,45.9,0
PVC,1.0,0.0025,29.24,39.0,0
PVC,1.0,0.0025,30.47,44.3,0
PVC,1.0,0.0025,29.35,42.6,0
PVC,1.0,0.0025,29.29,38.9,0
PVC,1.0,0.0025,30.88,46.2,0
PVC,1.0,0.0025,31.64,43.4,0
PVC,1.0,0.0025,28.43,39.7,0
PVC,1.0,0.0025,30.83,45.8,0
PVC,1.0,0.0025,29.74,39.9,0
PVC,1.0,0.0025,29.46,42.3,0
PVC,1.0,0.0025,31.35,50.5,0
PVC,1.0,0.0025,28.05,39.6,0
PVC,1.0,0.0025,28.45,38.5,0
PVC,1.0,0.0025,29.13,41.5,0
PVC,1.0,0.0025,32.03,41.4,0
PVC,1.0,0.0025,30.0,51.9,0
PVC,1.0,0.0025,30.98,52.2,0
PVC,1.0,0.0025,30.6,47.4,0
PVC,1.0,0.0025,30.46,53.0,0
PVC,1.0,0.0025,29.63,42.8,0
PVC,1.0,0.0025,29.44,41.6,0
PVC,1.0,0.0025,28.45,44.3,0
PVC,1.0,0.0025,29.35,37.3,0
PVC,1.0,0.0025,31.31,44.4,0
PVC,1.0,0.0025,30.29,48.5,0
PVC,1.0,0.0025,30.04,38.0,0
PVC,1.0,0.0025,29.83,48.0,0
PVC,1.0,0.0025,31.69,47.8,0
PVC,1.0,0.0025,30.33,51.4,0
PVC,1.0,0.0025,28.95,42.1,0
PVC,1.0,0.0025,29.03,47.6,0
PVC,1.0,0.0025,29.8,39.5,0
PVC,1.0,0.0025,30.32,42.8,0
PVC,1.0,0.0025,29.47,43.5,0
PVC,1.0,0.0025,30.79,39.2,0
PVC,1.0,0.0025,27.88,41.8,0
PVC,1.0,0.0025,30.0,37.4,0
PVC,1.0,0.0025,28.91,45.8,0
PVC,1.0,0.0025,31.64,45.3,0
PVC,1.0,0.0025,29.32,46.2,0
PVC,1.0,0.0025,30.97,51.1,0
PVC,1.0,0.0025,29.13,48.7,0
PVC,1.0,0.0025,29.08,33.0,0
PVC,1.0,0.0025,28.58,51.1,0
PVC,1.0,0.0025,28.96,43.0,0
PVC,1.0,0.0025,30.75,42.5,0
PVC,1.0,0.0025,30.4,41.2,0
PVC,1.0,0.0025,29.37,46.1,0
PVC,1.0,0.0025,30.04,47.2,0
PVC,1.0,0.0025,31.09,43.5,0
PVC,1.0,0.0025,31.79,40.5,0
PVC,1.0,0.0025,29.04,44.0,0
PVC,1.0,0.0025,29.69,40.3,0
PVC,1.0,0.0025,31.33,41.7,0
PVC,1.0,0.0025,31.18,46.5,0
PVC,1.0,0.0025,32.36,47.8,0
PVC,1.0,0.0025,29.58,44.4,0
PVC,1.0,0.0025,31.28,36.8,0
PVC,1.0,0.0025,30.34,48.2,0
PVC,1.0,0.0025,29.39,42.9,0
PVC,1.0,0.0025,30.24,43.5,0
PVC,1.0,0.0025,29.41,39.2,0
PVC,1.0,0.0025,30.46,40.9,0
PVC,1.0,0.0025,31.02,37.0,0
PVC,1.0,0.0025,30.9,44.2,0
PVC,1.0,0.0025,30.33,45.6,0
PVC,1.0,0.0025,30.37,38.8,0
PVC,1.0,0.0025,29.18,44.6,0
PVC,1.0,0.0025,31.33,44.3,0
PVC,1.0,0.0025,29.56,48.8,0
PVC,1.0,0.0025,28.42,36.9,0
PVC,1.0,0.0025,29.31,43.3,0
PVC,1.0,0.0025,28.86,42.8,0
PVC,1.0,0.0025,29.56,36.2,0
PVC,1.0,0.0025,30.27,33.8,0
PVC,1.0,0.0025,30.54,30.3,0
PVC,1.0,0.0025,29.31,45.9,0
PVC,1.0,0.0025,29.66,42.7,0
PVC,1.0,0.0025,30.78,42.5,0
PVC,1.0,0.0025,29.13,48.4,0
PVC,1.0,0.0025,30.86,38.0,0
PVC,1.0,0.0025,30.05,40.6,0
PVC,1.0,0.0025,29.74,39.6,0
PVC,1.0,0.0025,28.65,41.9,0
PVC,1.0,0.0025,29.56,43.5,0
PVC,1.0,0.0025,28.16,34.9,0
PVC,1.0,0.0025,29.64,38.6,0
PVC,1.0,0.0025,29.6,43.5,0
PVC,1.0,0.0025,28.32,42.9,0
PVC,1.0,0.0025,30.19,48.1,0
PVC,1.0,0.0025,29.3,40.2,0
PVC,1.0,0.0025,29.75,41.3,0
PVC,1.0,0.0025,30.78,41.7,0
PVC,1.0,0.0025,30.12,41.4,0
PVC,1.0,0.0025,31.18,41.0,0
PVC,1.0,0.0025,30.53,45.1,0
PVC,1.0,0.0025,30.27,38.7,0
PVC,1.0,0.0025,30.36,41.4,0
PVC,1.0,0.0025,29.32,45.9,0
PVC,1.0,0.0025,30.14,37.2,0
PVC,1.0,0.0025,29.68,41.9,0
PVC,1.0,0.0025,29.94,40.4,0
PVC,1.0,0.0025,30.79,46.2,0
PVC,1.0,0.0025,31.85,36.5,0
PVC,1.0,0.0025,30.19,44.9,0
PVC,1.0,0.0025,29.79,43.6,0
PVC,1.0,0.0025,30.13,49.5,0
PVC,1.0,0.0025,31.36,41.3,0
PVC,1.0,0.0025,30.16,43.9,0
PVC,1.0,0.0025,29.85,37.9,0
PVC,1.0,0.0025,31.69,43.5,0
PVC,1.0,0.0025,30.16,49.5,0
PVC,1.0,0.0025,30.3,42.5,0
PVC,1.0,0.0025,29.62,46.0,0
PVC,1.0,0.0025,29.13,43.0,0
PVC,1.0,0.0025,27.98,35.6,0
PVC,1.0,0.0025,28.49,46.4,0
PVC,1.0,0.0025,29.03,41.1,0
PVC,1.0,0.0025,30.18,46.1,0
PVC,1.0,0.0025,30.07,48.6,0
PVC,1.0,0.0025,29.65,49.1,0
PVC,1.0,0.0025,29.96,42.4,0
PVC,1.0,0.0025,30.43,46.4,0
PVC,1.0,0.0025,28.09,46.9,0
PVC,1.0,0.0025,30.54,42.4,0
PVC,1.0,0.0025,30.44,39.1,0
PVC,1.0,0.0025,30.67,47.4,0
PVC,1.0,0.0025,28.36,34.3,0
PVC,1.0,0.0025,30.6,41.8,0
PVC,1.0,0.0025,28.75,41.3,0
PVC,1.0,0.0025,32.39,41.8,0
PVC,1.0,0.0025,27.39,32.2,0
PVC,1.0,0.0025,30.47,43.4,0
PVC,1.0,0.0025,29.89,39.1,0
PVC,1.0,0.0025,29.82,38.3,0
PVC,1.0,0.0025,30.18,40.6,0
PVC,1.0,0.0025,29.29,37.2,0
PVC,1.0,0.0025,29.38,34.2,0
PVC,1.0,0.0025,31.19,35.1,0
PVC,1.0,0.0025,28.39,43.5,0
PVC,1.0,0.0025,29.27,42.8,0
PVC,1.0,0.0025,29.62,44.4,0
PVC,1.0,0.0025,29.26,40.7,0
PVC,1.0,0.0025,29.42,42.7,0
PVC,1.0,0.0025,29.15,39.9,0
PVC,1.0,0.0025,30.78,33.8,0
PVC,1.0,0.0025,28.93,38.1,0
PVC,1.0,0.0025,32.51,44.0,0
PVC,1.0,0.0025,31.56,40.1,0
PVC,1.0,0.0025,31.14,48.3,0
PVC,1.0,0.0025,30.3,42.5,0
PVC,1.0,0.0025,29.66,41.4,0
PVC,1.0,0.0025,31.29,43.0,0
PVC,1.0,0.0025,29.16,51.6,0
PVC,1.0,0.0025,28.83,33.2,0
PVC,1.0,0.0025,30.26,42.0,0
PVC,1.0,0.0025,30.11,42.2,0
PVC,1.0,0.0025,30.72,39.0,0
PVC,1.0,0.0025,29.22,35.4,0
PVC,1.0,0.0025,31.09,42.7,0
PVC,1.0,0.0025,30.59,37.5,0
PVC,1.0,0.0025,30.99,48.9,0
PVC,1.0,0.0025,30.48,45.7,0
PVC,1.0,0.0025,28.1,45.2,0
PVC,1.0,0.0025,30.04,48.4,0
PVC,1.0,0.0025,32.15,42.8,0
PVC,1.0,0.0025,30.44,48.3,0
PVC,1.0,0.0025,27.6,38.1,0
PVC,1.0,0.0025,29.08,42.4,0
PVC,1.0,0.0025,29.47,31.3,0
PVC,1.0,0.0025,30.37,45.0,0
PVC,1.0,0.0025,28.34,42.8,0
PVC,1.0,0.0025,30.03,40.3,0
PVC,1.0,0.0025,31.89,39.6,0
PVC,1.0,0.0025,28.94,52.5,0
PVC,1.0,0.0025,28.31,43.1,0
PVC,1.0,0.0025,28.59,43.0,0
PVC,1.0,0.0025,29.25,47.0,0
PVC,1.0,0.0025,28.45,39.1,0
PVC,1.0,0.0025,30.91,33.1,0
PVC,1.0,0.0025,31.89,40.7,0
PVC,1.0,0.0025,30.06,43.0,0
PVC,1.0,0.0025,30.82,43.3,0
PVC,1.0,0.0025,29.88,38.4,0
PVC,1.0,0.0025,31.7,39.8,0
PVC,1.0,0.0025,31.68,54.6,0
PVC,1.0,0.0025,31.45,32.9,0
PVC,1.0,0.0025,30.28,46.1,0
PVC,1.0,0.0025,29.95,42.6,0
PVC,1.0,0.0025,32.05,43.8,0
PVC,1.0,0.0025,30.15,41.4,0
PVC,1.0,0.0025,29.05,40.0,0
PVC,1.0,0.0025,31.54,48.3,0
PVC,1.0,0.0025,27.74,41.7,0
PVC,1.0,0.0025,30.23,37.9,0
PVC,1.0,0.0025,29.99,45.8,0
PVC,1.0,0.0025,29.54,47.3,0
PVC,1.0,0.0025,29.91,47.5,0
PVC,1.0,0.0025,31.03,43.2,0
PVC,1.0,0.0025,29.62,43.3,0
PVC,1.0,0.0025,29.82,40.5,0
PVC,1.0,0.0025,31.15,40.1,0
PVC,1.0,0.0025,29.22,46.5,0
PVC,1.0,0.0025,30.22,33.5,0
PVC,1.0,0.0025,30.43,40.1,0
PVC,1.0,0.0025,30.28,41.1,0
PVC,1.0,0.0025,29.09,50.2,0
PVC,1.0,0.0025,31.73,51.2,0
PVC,1.0,0.0025,29.31,44.7,0
PVC,1.0,0.0025,29.2,48.2,0
PVC,1.0,0.0025,28.51,44.2,0
PVC,1.0,0.0025,31.53,48.1,0
PVC,1.0,0.0025,29.78,38.4,0
PVC,1.0,0.0025,29.6,44.1,0
PVC,1.0,0.0025,29.96,39.5,0
PVC,1.0,0.0025,28.0,41.0,0
PVC,1.0,0.0025,30.13,39.8,0
PVC,1.0,0.0025,29.56,47.3,0
PVC,1.0,0.0025,30.65,45.3,0
PVC,1.0,0.0025,28.35,44.9,0
PVC,1.0,0.0025,31.46,39.2,0
PVC,1.0,0.0025,30.53,41.4,0
PVC,1.0,0.0025,28.8,40.6,0
PVC,1.0,0.0025,28.88,41.9,0
PVC,1.0,0.0025,27.99,40.7,0
PVC,1.0,0.0025,29.09,36.7,0
PVC,1.0,0.0025,31.06,42.2,0
PVC,1.0,0.0025,31.17,44.6,0
PVC,1.0,0.0025,28.98,31.9,0
PVC,1.0,0.0025,29.59,43.6,0
PVC,1.0,0.0025,29.93,40.5,0
PVC,1.0,0.0025,30.69,48.5,0
PVC,1.0,0.0025,29.12,37.9,0
PVC,1.0,0.0025,28.55,49.5,0
PVC,1.0,0.0025,31.75,38.6,0
PVC,1.0,0.0025,27.8,41.5,0
PVC,1.0,0.0025,30.88,48.6,0
PVC,1.0,0.0025,30.58,44.2,0
PVC,1.0,0.0025,31.35,50.3,0
PVC,1.0,0.0025,29.1,37.2,0
PVC,1.0,0.0025,28.84,42.2,0
PVC,1.0,0.0025,30.12,39.7,0
PVC,1.0,0.0025,28.61,29.3,0
PVC,1.0,0.0025,30.02,43.1,0
PVC,1.0,0.0025,28.9,41.7,0
PVC,1.0,0.0025,29.81,41.0,0
PVC,1.0,0.0025,31.07,35.8,0
PVC,1.0,0.0025,29.45,39.5,0
PVC,1.0,0.0025,27.5,42.4,1
PVC,1.0,0.0025,27.5,42.4,1
PVC,1.0,0.0025,27.49,42.4,1
PVC,1.0,0.0025,27.49,42.4,1
PVC,1.0,0.0025,27.5,42.4,1
PVC,1.0,0.0025,27.5,42.4,1
PVC,1.0,0.0025,27.49,42.3,1
PVC,1.0,0.0025,27.49,42.4,1
PVC,1.0,0.0025,27.5,42.3,1
PVC,1.0,0.0025,27.49,42.4,1
PVC,1.0,0.0025,27.51,42.4,1
PVC,1.0,0.0025,27.51,42.4,1
PVC,1.0,0.0025,27.5,42.4,1
PVC,1.0,0.0025,27.5,42.4,1
PVC,1.0,0.0025,27.5,42.4,1
PVC,1.0,0.0025,27.5,42.3,1
PVC,1.0,0.0025,27.49,42.4,1
PVC,1.0,0.0025,27.51,42.4,1
PVC,1.0,0.0025,27.5,42.4,1
